# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     422  -3.378899343660E+00  -6.593487768418E-03
     423  -9.508069657572E+00  -2.374227268945E-02
     424  -1.318285487115E+01  -3.450106034454E-02
     425  -1.354633776565E+01  -3.649540864294E-02
     426  -1.046074923493E+01  -2.916433070311E-02
     427  -4.814557013264E+00  -1.462766243775E-02
     428   1.626870421361E+00   2.589447664144E-03
     429   6.939033056362E+00   1.736825751310E-02
     430   1.007548664369E+01   2.674109413180E-02
     431   1.126313033133E+01   3.101052972417E-02
     432   1.124477844043E+01   3.185026721755E-02
     433   1.039943621534E+01   3.008233697181E-02
     434   8.612295208100E+00   2.537581124314E-02
     435   5.656023171175E+00   1.721917532276E-02
     436   1.640706495879E+00   6.055154937191E-03
     437  -2.931820041394E+00  -6.644184196307E-03
     438  -7.601574732306E+00  -1.959035525784E-02
     439  -1.215831696430E+01  -3.220575621059E-02
     440  -1.621559398848E+01  -4.340831697093E-02
     441  -1.888022266719E+01  -5.072675451181E-02
     442  -1.922583732485E+01  -5.164638639902E-02
     443  -1.690489836774E+01  -4.529407169808E-02
     444  -1.227249753651E+01  -3.274675647743E-02
     445  -6.233794543660E+00  -1.656310528129E-02
     446   5.681224274489E-02   9.579485002909E-05
     447   5.518186530743E+00   1.435842595826E-02
     448   9.437731290029E+00   2.440810271550E-02
     449   1.165556846420E+01   2.994614645399E-02
     450   1.239853677811E+01   3.170036054227E-02
     451   1.184757711344E+01   3.020536408593E-02
     452   1.002967564695E+01   2.549622929759E-02
     453   6.950935712307E+00   1.749701314335E-02
     454   2.572370519114E+00   5.996399974561E-03
     455  -3.105837920272E+00  -9.086554263268E-03
     456  -9.706808768169E+00  -2.675470748695E-02
     457  -1.621105805594E+01  -4.420948537899E-02
     458  -2.104071943649E+01  -5.713968036340E-02
     459  -2.286225870630E+01  -6.195647640716E-02
     460  -2.151252917616E+01  -5.828282129790E-02
     461  -1.807970578217E+01  -4.910554055267E-02
     462  -1.406949716911E+01  -3.847318585111E-02
     463  -1.062125180462E+01  -2.938106952251E-02
     464  -8.283682087244E+00  -2.320762599549E-02
     465  -7.082185453451E+00  -1.995288105620E-02
     466  -6.589911573776E+00  -1.847056545571E-02
     467  -6.122026710675E+00  -1.697839969051E-02
