# lag   C(lag)   C_norm(lag)
     593  -1.276605576914E+00  -3.332631148914E-03
     594   7.825170741556E+00   2.042792874360E-02
     595   1.800013758707E+01   4.699009646537E-02
     596   2.721105960448E+01   7.103558567563E-02
     597   3.364529144767E+01   8.783241145152E-02
     598   3.616421181376E+01   9.440815624339E-02
     599   3.468794930500E+01   9.055431249584E-02
     600   3.018120212052E+01   7.878926437223E-02
     601   2.410947964963E+01   6.293878416129E-02
     602   1.781685783088E+01   4.651163715460E-02
     603   1.228035174959E+01   3.205836125143E-02
     604   8.159060026623E+00   2.129956039854E-02
     605   5.773410592762E+00   1.507172483409E-02
     606   4.943227225642E+00   1.290449714951E-02
     607   5.017616798008E+00   1.309869417521E-02
     608   5.351316453510E+00   1.396983079439E-02
     609   5.800977986178E+00   1.514369064378E-02
     610   6.616138466085E+00   1.727170046594E-02
     611   7.916477903719E+00   2.066628983041E-02
     612   9.504078893409E+00   2.481078724290E-02
     613   1.113556622766E+01   2.906985175548E-02
     614   1.274092024761E+01   3.326069418062E-02
     615   1.432685635325E+01   3.740084534512E-02
     616   1.572449955443E+01   4.104945016993E-02
     617   1.652443444821E+01   4.313771297585E-02
     618   1.624210524853E+01   4.240068103577E-02
     619   1.442618079366E+01   3.766013586519E-02
     620   1.075367703472E+01   2.807291437494E-02
     621   5.368523627081E+00   1.401475082581E-02
     622  -8.050761439431E-01  -2.101684250071E-03
     623  -6.372371475672E+00  -1.663533675265E-02
     624  -1.034001217843E+01  -2.699302532369E-02
     625  -1.267418834361E+01  -3.308648781187E-02
     626  -1.392629047389E+01  -3.635515170967E-02
     627  -1.448722189628E+01  -3.781948616384E-02
     628  -1.432952860100E+01  -3.740782135731E-02
     629  -1.322801275588E+01  -3.453226912501E-02
     630  -1.106316383213E+01  -2.888084233631E-02
     631  -8.011476129331E+00  -2.091428658955E-02
     632  -4.553002038779E+00  -1.188579831539E-02
     633  -1.319196126189E+00  -3.443815522325E-03
     634   1.053089039370E+00   2.749132072310E-03
     635   2.053130607171E+00   5.359781547241E-03
     636   1.505670981247E+00   3.930615769555E-03
     637  -2.619144089003E-01  -6.837382925749E-04
     638  -2.403428080619E+00  -6.274247450029E-03
     639  -3.806224527236E+00  -9.936305033144E-03
     640  -3.718830695248E+00  -9.708159855045E-03
     641  -2.327272081909E+00  -6.075439096010E-03
     642  -6.117448669457E-01  -1.596985032527E-03
     643   3.752958463798E-01   9.797251792736E-04
     644   1.272992742697E-01   3.323199697207E-04
     645  -1.097796127661E+00  -2.865841757519E-03
     646  -2.458683076883E+00  -6.418492881049E-03
     647  -3.080083541870E+00  -8.040684247759E-03
     648  -2.660315900151E+00  -6.944863625168E-03
     649  -1.612461759419E+00  -4.209397470175E-03
     650  -5.981909938296E-01  -1.561602091584E-03
     651   9.600217997919E-02   2.506176231313E-04
     652   8.138968209270E-01   2.124710988636E-03
     653   2.341768016909E+00   6.113281328089E-03
     654   5.497621261798E+00   1.435176548914E-02
     655   1.063934340542E+01   2.777444175248E-02
     656   1.725585703414E+01   4.504712159584E-02
     657   2.387075853788E+01   6.231559292091E-02
     658   2.857164187878E+01   7.458744143279E-02
     659   3.010647855992E+01   7.859419545657E-02
     660   2.868937069511E+01   7.489477733006E-02
     661   2.577683788336E+01   6.729149112624E-02
     662   2.295177114864E+01   5.991653869915E-02
     663   2.074084933195E+01   5.414483673626E-02
     664   1.841374826380E+01   4.806984407865E-02
     665   1.501671517824E+01   3.920175006471E-02
     666   1.050212587416E+01   2.741622976663E-02
     667   5.731029690988E+00   1.496108775407E-02
     668   1.632616048776E+00   4.262011068070E-03
     669  -1.315815172007E+00  -3.434989402948E-03
     670  -2.935290430513E+00  -7.662695899768E-03
     671  -3.000861968908E+00  -7.833873086588E-03
     672  -1.140865648154E+00  -2.978276504912E-03
     673   2.840796434842E+00   7.416015453547E-03
     674   8.406650345377E+00   2.194590506706E-02
     675   1.414452391753E+01   3.692485905325E-02
     676   1.843905156326E+01   4.813589937834E-02
     677   2.044905691620E+01   5.338310068297E-02
     678   2.056340953189E+01   5.368162287018E-02
     679   1.997795648734E+01   5.215327371694E-02
     680   1.971018025758E+01   5.145423290091E-02
     681   1.991417521440E+01   5.198677009141E-02
     682   2.007528479869E+01   5.240735326034E-02
     683   1.970992108538E+01   5.145355632126E-02
     684   1.879794817857E+01   4.907281369319E-02
     685   1.763540342748E+01   4.603794300207E-02
     686   1.641413032162E+01   4.284975953528E-02
     687   1.501766691571E+01   3.920423461433E-02
     688   1.327195619980E+01   3.464698528530E-02
     689   1.141670409681E+01   2.980377367843E-02
     690   1.015995251172E+01   2.652297218839E-02
     691   1.010872293392E+01   2.638923527717E-02
     692   1.118749014138E+01   2.920540125906E-02
     693   1.251644642989E+01   3.267469608491E-02
     694   1.284406476529E+01   3.352995716887E-02
     695   1.129590791335E+01   2.948843029365E-02
     696   7.842870138536E+00   2.047413374439E-02
     697   3.183595404629E+00   8.310906205388E-03
     698  -1.617797515026E+00  -4.223326678741E-03
     699  -5.354759725551E+00  -1.397881959709E-02
     700  -6.963232244934E+00  -1.817780299275E-02
     701  -5.958627242446E+00  -1.555524048465E-02
     702  -2.489259141981E+00  -6.498312951397E-03
     703   3.018269280702E+00   7.879315587038E-03
     704   9.962785393996E+00   2.600825935153E-02
     705   1.734642408731E+01   4.528355059782E-02
     706   2.373758487414E+01   6.196793761687E-02
     707   2.770699024551E+01   7.233023292760E-02
     708   2.856034146061E+01   7.455794122830E-02
     709   2.682023465776E+01   7.001532114384E-02
     710   2.395066770635E+01   6.252419907832E-02
     711   2.144605189358E+01   5.598579690883E-02
     712   2.003583772784E+01   5.230437506612E-02
     713   1.950535510268E+01   5.091952844429E-02
     714   1.907950012793E+01   4.980781658949E-02
     715   1.813385212729E+01   4.733916374962E-02
     716   1.672236228251E+01   4.365441169453E-02
     717   1.544022065877E+01   4.030732846861E-02
     718   1.484273287635E+01   3.874756213921E-02
     719   1.502822135248E+01   3.923178740385E-02
     720   1.559921314174E+01   4.072238485782E-02
     721   1.589132682454E+01   4.148495959187E-02
     722   1.535176826864E+01   4.007641988112E-02
     723   1.378751086138E+01   3.599286184673E-02
     724   1.136804144511E+01   2.967673783291E-02
     725   8.614775640371E+00   2.248922467456E-02
     726   6.396236619790E+00   1.669763768890E-02
     727   5.625690409613E+00   1.468609524529E-02
     728   6.637264808329E+00   1.732685164771E-02
     729   8.680412871731E+00   2.266057335555E-02
     730   1.004031528886E+01   2.621065431772E-02
     731   8.855962939007E+00   2.311885399679E-02
     732   4.134503074808E+00   1.079328962803E-02
     733  -3.625008540880E+00  -9.463233278066E-03
     734  -1.256565180347E+01  -3.280314872812E-02
     735  -2.033254513269E+01  -5.307894189975E-02
     736  -2.513948759961E+01  -6.562766210432E-02
     737  -2.639200644521E+01  -6.889741385453E-02
     738  -2.461007106462E+01  -6.424559855459E-02
     739  -2.090645572225E+01  -5.457715900145E-02
     740  -1.650023567397E+01  -4.307454108452E-02
     741  -1.245649377747E+01  -3.251818723007E-02
     742  -9.440905790231E+00  -2.464587126945E-02
     743  -7.497720504563E+00  -1.957310648741E-02
     744  -6.242035982176E+00  -1.629509060828E-02
     745  -5.446267100980E+00  -1.421770334884E-02
     746  -5.416096608923E+00  -1.413894204352E-02
     747  -6.749434724243E+00  -1.761967580774E-02
     748  -9.710064601069E+00  -2.534852137002E-02
     749  -1.382889358481E+01  -3.610089314129E-02
     750  -1.803828344054E+01  -4.708967777833E-02
     751  -2.116347724974E+01  -5.524812422669E-02
     752  -2.243023042855E+01  -5.855503528678E-02
     753  -2.167865930177E+01  -5.659302807562E-02
     754  -1.921324775094E+01  -5.015697023774E-02
     755  -1.554491277924E+01  -4.058063153734E-02
     756  -1.126184451243E+01  -2.939950639029E-02
     757  -7.048519228751E+00  -1.840044815740E-02
     758  -3.760570873881E+00  -9.817124301063E-03
     759  -2.339319998756E+00  -6.106890676429E-03
     760  -3.436127841340E+00  -8.970152475274E-03
     761  -6.956449101254E+00  -1.816009531834E-02
     762  -1.193908493856E+01  -3.116747026279E-02
     763  -1.689726621426E+01  -4.411100557249E-02
     764  -2.037375938654E+01  -5.318653339757E-02
     765  -2.150293803152E+01  -5.613430050201E-02
     766  -2.050106212327E+01  -5.351886240619E-02
     767  -1.879659263971E+01  -4.906927500346E-02
     768  -1.837147798068E+01  -4.795949577317E-02
     769  -2.051166654618E+01  -5.354654568655E-02
     770  -2.491388802635E+01  -6.503872517767E-02
     771  -2.982121997393E+01  -7.784951623350E-02
     772  -3.297982580308E+01  -8.609518612852E-02
     773  -3.269708691843E+01  -8.535708468901E-02
     774  -2.857905318603E+01  -7.460678895394E-02
     775  -2.179235084633E+01  -5.688982450954E-02
     776  -1.466527755861E+01  -3.828430776360E-02
     777  -9.691086166843E+00  -2.529897739011E-02
     778  -8.460109916200E+00  -2.208546346643E-02
     779  -1.112109031451E+01  -2.903206179126E-02
     780  -1.651490080566E+01  -4.311282501148E-02
     781  -2.274928676583E+01  -5.938794492397E-02
     782  -2.800460616695E+01  -7.310717148100E-02
     783  -3.122276447356E+01  -8.150830555772E-02
     784  -3.226096677174E+01  -8.421857518240E-02
     785  -3.158985041964E+01  -8.246659845600E-02
     786  -3.000391834796E+01  -7.832645782233E-02
     787  -2.847502143275E+01  -7.433520980081E-02
     788  -2.783738744464E+01  -7.267064015705E-02
     789  -2.840158287560E+01  -7.414349543929E-02
     790  -2.990804377228E+01  -7.807617331545E-02
     791  -3.183965321218E+01  -8.311871887795E-02
     792  -3.373795690786E+01  -8.807431843095E-02
     793  -3.526285330424E+01  -9.205512293422E-02
     794  -3.606087210474E+01  -9.413838370015E-02
     795  -3.568108118032E+01  -9.314692393553E-02
     796  -3.374676867348E+01  -8.809732190605E-02
     797  -3.040742370654E+01  -7.937982508868E-02
     798  -2.658660852886E+01  -6.940543056491E-02
     799  -2.346979681025E+01  -6.126886590737E-02
     800  -2.154942013005E+01  -5.625564392413E-02
     801  -2.036129019799E+01  -5.315398207013E-02
     802  -1.923342316060E+01  -5.020963897103E-02
     803  -1.805192714512E+01  -4.712529522798E-02
     804  -1.717484054511E+01  -4.483562473276E-02
     805  -1.683358644815E+01  -4.394476693472E-02
     806  -1.686967894640E+01  -4.403898787977E-02
     807  -1.692451937832E+01  -4.418215107358E-02
     808  -1.674143310553E+01  -4.370419685916E-02
     809  -1.637715180558E+01  -4.275322560450E-02
     810  -1.616081750821E+01  -4.218847606007E-02
     811  -1.636829636988E+01  -4.273010812689E-02
     812  -1.692945407176E+01  -4.419503329295E-02
     813  -1.754826148811E+01  -4.581045539997E-02
     814  -1.808955756792E+01  -4.722353098807E-02
     815  -1.856494433996E+01  -4.846454762855E-02
     816  -1.871926723028E+01  -4.886741385488E-02
     817  -1.799759282376E+01  -4.698345325650E-02
     818  -1.602932557938E+01  -4.184521099387E-02
     819  -1.304828093679E+01  -3.406307184937E-02
     820  -9.880913898985E+00  -2.579453046030E-02
     821  -7.583140093218E+00  -1.979609782242E-02
     822  -6.965475506272E+00  -1.818365911836E-02
     823  -8.330064940585E+00  -2.174597573088E-02
     824  -1.146110144602E+01  -2.991967477709E-02
     825  -1.559389400958E+01  -4.070849904543E-02
     826  -1.944592996018E+01  -5.076439667572E-02
     827  -2.163639641666E+01  -5.648269908292E-02
     828  -2.125829560719E+01  -5.549565143262E-02
     829  -1.818827376499E+01  -4.748123366398E-02
     830  -1.311007850805E+01  -3.422439694040E-02
     831  -7.268955691233E+00  -1.897590657190E-02
     832  -2.078870910879E+00  -5.426977664405E-03
     833   1.275442026295E+00   3.329593652364E-03
     834   2.296960531377E+00   5.996309551771E-03
     835   1.538989614346E+00   4.017595426007E-03
     836   5.048929423757E-01   1.318043706730E-03
     837   9.424862626167E-01   2.460398993253E-03
     838   3.813362205563E+00   9.954938234778E-03
     839   8.630296463463E+00   2.252974241898E-02
     840   1.371098482532E+01   3.579308749505E-02
     841   1.715428490008E+01   4.478196337945E-02
     842   1.777658032240E+01   4.640649106894E-02
     843   1.538881694893E+01   4.017313697856E-02
     844   1.045281532296E+01   2.728750255294E-02
     845   3.672926855527E+00   9.588326001209E-03
     846  -4.190471793001E+00  -1.093939825938E-02
     847  -1.236915509782E+01  -3.229018602943E-02
     848  -2.009453742372E+01  -5.245761302657E-02
     849  -2.655884350092E+01  -6.933294882220E-02
     850  -3.092375407568E+01  -8.072772666645E-02
     851  -3.250685268189E+01  -8.486047042244E-02
     852  -3.101727191129E+01  -8.097185880686E-02
     853  -2.673465333990E+01  -6.979190760811E-02
     854  -2.058587913012E+01  -5.374028067672E-02
     855  -1.403369536425E+01  -3.663553657530E-02
     856  -8.602352766893E+00  -2.245679425449E-02
     857  -5.212491269392E+00  -1.360742196491E-02
     858  -3.731019382877E+00  -9.739978923354E-03
     859  -3.030564485829E+00  -7.911412723641E-03
     860  -1.697977295267E+00  -4.432639279264E-03
     861   9.565027075058E-01   2.496989496756E-03
     862   4.281818825164E+00   1.117786342846E-02
     863   6.584694679120E+00   1.718961517211E-02
     864   6.211335571417E+00   1.621494592849E-02
     865   2.531620000849E+00   6.608897708595E-03
     866  -3.940012364863E+00  -1.028556366328E-02
     867  -1.201620282634E+01  -3.136878966763E-02
     868  -2.027466442013E+01  -5.292784192880E-02
     869  -2.740087832817E+01  -7.153111522889E-02
     870  -3.249443998155E+01  -8.482806655978E-02
     871  -3.519855189261E+01  -9.188726146534E-02
     872  -3.553283166557E+01  -9.275991250490E-02
     873  -3.363464108546E+01  -8.780460824473E-02
     874  -2.961914534497E+01  -7.732199213753E-02
     875  -2.367361632539E+01  -6.180094510019E-02
     876  -1.641550305734E+01  -4.285334311812E-02
     877  -9.094929644342E+00  -2.374268636926E-02
     878  -3.145258780344E+00  -8.210826877405E-03
     879   5.843148129058E-01   1.525377752907E-03
     880   2.239231484595E+00   5.845605510539E-03
     881   2.792277723322E+00   7.289355369774E-03
     882   3.418257642650E+00   8.923501589621E-03
     883   4.791292276096E+00   1.250786474039E-02
     884   6.784296354471E+00   1.771068352140E-02
     885   8.809705983806E+00   2.299809832054E-02
     886   1.040392366052E+01   2.715986886552E-02
     887   1.141772553972E+01   2.980644019698E-02
     888   1.180905922197E+01   3.082803280371E-02
     889   1.153130757955E+01   3.010295076433E-02
     890   1.069683045736E+01   2.792451405627E-02
     891   9.768478496104E+00   2.550101323567E-02
     892   9.530933765985E+00   2.488089298775E-02
     893   1.076779435173E+01   2.810976820924E-02
     894   1.370577888242E+01   3.577949716788E-02
     895   1.757005251983E+01   4.586734178084E-02
     896   2.073381865470E+01   5.412648286531E-02
     897   2.154380162163E+01   5.624097657777E-02
     898   1.929256400035E+01   5.036402855564E-02
     899   1.464033416474E+01   3.821919201221E-02
     900   9.102539539061E+00   2.376255231113E-02
     901   3.986373935392E+00   1.040659244214E-02
     902  -2.803172890933E-01  -7.317797651095E-04
     903  -3.977874952662E+00  -1.038440549960E-02
     904  -7.475188047521E+00  -1.951428458536E-02
     905  -1.072642000099E+01  -2.800175877192E-02
     906  -1.318761042834E+01  -3.442679719406E-02
     907  -1.423894194952E+01  -3.717134119315E-02
     908  -1.370539923210E+01  -3.577850607517E-02
     909  -1.201230222869E+01  -3.135860699769E-02
     910  -9.953700312435E+00  -2.598454237398E-02
     911  -8.384084773687E+00  -2.188699671787E-02
     912  -7.975186546630E+00  -2.081955114747E-02
     913  -8.937712829210E+00  -2.333226543368E-02
     914  -1.078797915735E+01  -2.816246147109E-02
     915  -1.250707641940E+01  -3.265023528874E-02
     916  -1.316208019704E+01  -3.436014947953E-02
     917  -1.248962560313E+01  -3.260467921806E-02
     918  -1.094024282689E+01  -2.855995201722E-02
     919  -9.273651650178E+00  -2.420924748604E-02
     920  -8.140331718077E+00  -2.125066938196E-02
     921  -7.810065822210E+00  -2.038849673294E-02
     922  -8.049649572348E+00  -2.101393992615E-02
     923  -8.229601305553E+00  -2.148371129659E-02
     924  -7.739758339459E+00  -2.020495616939E-02
     925  -6.405456633464E+00  -1.672170691225E-02
     926  -4.488910891723E+00  -1.171848575080E-02
     927  -2.400782601403E+00  -6.267341318177E-03
     928  -3.958585662685E-01  -1.033405001802E-03
     929   1.595250353942E+00   4.164466391191E-03
     930   3.850248861742E+00   1.005123236163E-02
     931   6.519078066929E+00   1.701832031830E-02
     932   9.378214604725E+00   2.448221336183E-02
     933   1.197257413539E+01   3.125489518284E-02
     934   1.409291773140E+01   3.679013899052E-02
     935   1.595413718525E+01   4.164892861125E-02
     936   1.781699652777E+01   4.651199922852E-02
     937   1.951011708898E+01   5.093195980459E-02
     938   2.037304399590E+01   5.318466584100E-02
     939   1.973807379885E+01   5.152705013292E-02
     940   1.737731840101E+01   4.536420146919E-02
     941   1.349320347424E+01   3.522456035762E-02
     942   8.613699551738E+00   2.248641550110E-02
     943   3.561054039230E+00   9.296277431901E-03
     944  -7.279349789293E-01  -1.900304079063E-03
     945  -3.415780548563E+00  -8.917035034044E-03
     946  -3.956308676942E+00  -1.032810585347E-02
     947  -2.459021296652E+00  -6.419375817610E-03
     948   1.039769980598E-01   2.714362123831E-04
     949   2.368908686684E+00   6.184133158231E-03
     950   3.359908144327E+00   8.771177834224E-03
     951   2.847527634085E+00   7.433587524885E-03
     952   1.216521050749E+00   3.175778032270E-03
     953  -8.585194816143E-01  -2.241200272126E-03
     954  -2.694846085124E+00  -7.035006087413E-03
     955  -3.839053306530E+00  -1.002200590617E-02
     956  -4.245924493107E+00  -1.108415980437E-02
     957  -4.210974480465E+00  -1.099292136480E-02
     958  -4.057920723413E+00  -1.059336826286E-02
     959  -3.887087844301E+00  -1.014740203454E-02
     960  -3.603684127095E+00  -9.407565022421E-03
     961  -3.147140348318E+00  -8.215738787671E-03
     962  -2.754259435135E+00  -7.190107071216E-03
     963  -2.955712296527E+00  -7.716008017486E-03
     964  -4.257677275741E+00  -1.111484092484E-02
     965  -6.869237322065E+00  -1.793242539653E-02
     966  -1.057780790707E+01  -2.761380081351E-02
     967  -1.468511771176E+01  -3.833610129606E-02
     968  -1.810127618583E+01  -4.725412292011E-02
     969  -1.980467545801E+01  -5.170091649219E-02
     970  -1.957828273015E+01  -5.110990900296E-02
     971  -1.827835645009E+01  -4.771639820326E-02
     972  -1.710755795366E+01  -4.465998077186E-02
     973  -1.663815718225E+01  -4.343459083121E-02
     974  -1.667376156707E+01  -4.352753753616E-02
     975  -1.681463719844E+01  -4.389529914217E-02
     976  -1.692064218830E+01  -4.417202951024E-02
     977  -1.714653868829E+01  -4.476174157627E-02
     978  -1.767381977711E+01  -4.613823045633E-02
     979  -1.833557930323E+01  -4.786578080525E-02
     980  -1.851941630376E+01  -4.834569482518E-02
     981  -1.758257122402E+01  -4.590002237091E-02
     982  -1.538540506171E+01  -4.016423010720E-02
     983  -1.244900485780E+01  -3.249863709854E-02
     984  -9.727451100459E+00  -2.539390953884E-02
     985  -8.169956572574E+00  -2.132800627807E-02
     986  -8.284744585644E+00  -2.162766508796E-02
     987  -9.947310105215E+00  -2.596786047629E-02
     988  -1.256126747587E+01  -3.279170326133E-02
     989  -1.545790930020E+01  -4.035350539160E-02
     990  -1.814288178087E+01  -4.736273603017E-02
     991  -2.022676077833E+01  -5.280278750970E-02
     992  -2.143423245005E+01  -5.595494176735E-02
     993  -2.193684635773E+01  -5.726703596068E-02
     994  -2.244765149107E+01  -5.860051368406E-02
     995  -2.357809456652E+01  -6.155158163603E-02
     996  -2.515186009774E+01  -6.565996101748E-02
     997  -2.632776974859E+01  -6.872972132684E-02
     998  -2.627083196769E+01  -6.858108291761E-02
     999  -2.475267712682E+01  -6.461787752118E-02
    1000  -2.240332060611E+01  -5.848478609306E-02
