# lag   <C(lag)>_blocks   <C_norm(lag)>_blocks
     291  -6.683979454820E-05  -2.993220750727E-02
     292  -6.912002927897E-05  -3.184122250719E-02
     293  -7.194743629524E-05  -3.484848991958E-02
     294  -7.651657289309E-05  -4.021581734600E-02
     295  -8.144730627069E-05  -4.631488671735E-02
     296  -8.505448063997E-05  -5.084605973319E-02
     297  -8.958241388721E-05  -5.730400439512E-02
     298  -9.220679722539E-05  -6.162894226111E-02
     299  -9.534978898532E-05  -6.614863494497E-02
     300  -9.788829050388E-05  -6.991752328455E-02
     301  -1.014082564194E-04  -7.493063095785E-02
     302  -1.051290377830E-04  -8.026166250343E-02
     303  -1.075452630838E-04  -8.367323107607E-02
     304  -1.106126575787E-04  -8.781625755435E-02
     305  -1.136830415863E-04  -9.251539598383E-02
     306  -1.159443166302E-04  -9.593028612725E-02
     307  -1.182728415883E-04  -9.972166042503E-02
     308  -1.211328733474E-04  -1.038798797570E-01
     309  -1.230317257781E-04  -1.066843493699E-01
     310  -1.242243492460E-04  -1.085250554556E-01
     311  -1.244851875323E-04  -1.088507468750E-01
     312  -1.240804875368E-04  -1.080981272776E-01
     313  -1.233181067111E-04  -1.066326720686E-01
     314  -1.217147138543E-04  -1.038481500554E-01
     315  -1.200934416728E-04  -1.015600968820E-01
     316  -1.178116842827E-04  -9.837566038183E-02
     317  -1.151067005133E-04  -9.498943343291E-02
     318  -1.119856481444E-04  -9.064070640636E-02
     319  -1.091519775643E-04  -8.693065625299E-02
     320  -1.084638793632E-04  -8.560117531828E-02
     321  -1.085336190594E-04  -8.499203069081E-02
     322  -1.092139102930E-04  -8.507787128226E-02
     323  -1.094732850648E-04  -8.453645687759E-02
     324  -1.104859282843E-04  -8.534256232787E-02
     325  -1.119369873194E-04  -8.718017206961E-02
     326  -1.131847057983E-04  -8.843261311904E-02
     327  -1.127333026835E-04  -8.767611876177E-02
     328  -1.122525781781E-04  -8.710056706064E-02
     329  -1.122059311761E-04  -8.720412758179E-02
     330  -1.123081411449E-04  -8.833484580931E-02
     331  -1.126782450110E-04  -9.002904838922E-02
     332  -1.137506928761E-04  -9.268367578617E-02
     333  -1.138588469631E-04  -9.453843474213E-02
     334  -1.148077780001E-04  -9.675823747613E-02
     335  -1.157917750722E-04  -9.931511229865E-02
     336  -1.163329103241E-04  -1.009465463969E-01
     337  -1.169205402893E-04  -1.019186294337E-01
     338  -1.166368050651E-04  -1.017084120913E-01
     339  -1.170137194432E-04  -1.022481080635E-01
     340  -1.176062626619E-04  -1.030634682829E-01
     341  -1.175637179373E-04  -1.022735111447E-01
     342  -1.170522202445E-04  -1.011489159453E-01
     343  -1.153620806603E-04  -9.850710895268E-02
     344  -1.135394490859E-04  -9.578254852982E-02
     345  -1.097235251045E-04  -9.012073055153E-02
     346  -1.065605547957E-04  -8.443603981583E-02
     347  -1.045558384980E-04  -7.998574116372E-02
     348  -1.015593168486E-04  -7.441365562393E-02
     349  -9.713207057382E-05  -6.784852015418E-02
     350  -9.284193490887E-05  -6.141345377841E-02
     351  -8.853222701138E-05  -5.459780206899E-02
     352  -8.559321485248E-05  -4.977152464769E-02
     353  -8.390467155923E-05  -4.692780675648E-02
     354  -8.233867578791E-05  -4.343160542102E-02
     355  -8.169794791230E-05  -4.144679639998E-02
     356  -8.054698832268E-05  -3.863518870157E-02
     357  -7.926780469677E-05  -3.602236443871E-02
     358  -7.853589861376E-05  -3.463654941145E-02
     359  -7.902847881553E-05  -3.491414007921E-02
     360  -7.988813600974E-05  -3.580813855067E-02
     361  -8.099711558829E-05  -3.710186656286E-02
     362  -8.229240763795E-05  -3.952735917187E-02
     363  -8.415838655019E-05  -4.257835165926E-02
     364  -8.723425691092E-05  -4.717649630904E-02
     365  -9.061086935307E-05  -5.268393466509E-02
     366  -9.298765768963E-05  -5.722105698173E-02
     367  -9.562046478085E-05  -6.186000703966E-02
