# lag   C(lag)   C_norm(lag)
     586  -9.500624931456E-05  -9.680742376183E-02
     587  -9.293279435470E-05  -9.469465923952E-02
     588  -9.112622065091E-05  -9.285383563726E-02
     589  -8.965139295698E-05  -9.135104744626E-02
     590  -8.793623168241E-05  -8.960336931429E-02
     591  -8.565280498104E-05  -8.727665230458E-02
     592  -8.381601342928E-05  -8.540503796978E-02
     593  -8.265698532558E-05  -8.422403645044E-02
     594  -8.126386036059E-05  -8.280449994824E-02
     595  -8.012549435144E-05  -8.164455224544E-02
     596  -7.928832903157E-05  -8.079151554034E-02
     597  -7.842562467657E-05  -7.991245561872E-02
     598  -7.705443199402E-05  -7.851526720179E-02
     599  -7.633993285178E-05  -7.778722223907E-02
     600  -7.616869012374E-05  -7.761273300853E-02
     601  -7.593589945874E-05  -7.737552898545E-02
     602  -7.486166061577E-05  -7.628092420268E-02
     603  -7.434460864189E-05  -7.575406970728E-02
     604  -7.379462630772E-05  -7.519366054190E-02
     605  -7.272771983165E-05  -7.410652713658E-02
     606  -7.196657825794E-05  -7.333095547261E-02
     607  -7.093247305664E-05  -7.227724520450E-02
     608  -7.050307945581E-05  -7.183971095201E-02
     609  -6.932698224883E-05  -7.064131672508E-02
     610  -6.819522694996E-05  -6.948810506160E-02
     611  -6.705154465453E-05  -6.832274028380E-02
     612  -6.610295962509E-05  -6.735617152036E-02
     613  -6.576617848399E-05  -6.701300551942E-02
     614  -6.597656280287E-05  -6.722737840602E-02
     615  -6.577200688393E-05  -6.701894441699E-02
     616  -6.547830574446E-05  -6.671967514919E-02
     617  -6.511273728716E-05  -6.634717606818E-02
     618  -6.391886562426E-05  -6.513067040860E-02
     619  -6.487596516466E-05  -6.610591510522E-02
     620  -6.597744635017E-05  -6.722827870404E-02
     621  -6.722423797018E-05  -6.849870760290E-02
     622  -6.837377082367E-05  -6.967003385646E-02
     623  -7.022209961128E-05  -7.155340415563E-02
     624  -7.212457831572E-05  -7.349195097194E-02
     625  -7.434655776254E-05  -7.575605578031E-02
     626  -7.691033360658E-05  -7.836843692739E-02
     627  -7.931186955721E-05  -8.081550235866E-02
     628  -8.226087774912E-05  -8.382041927487E-02
     629  -8.466403584574E-05  -8.626913760556E-02
     630  -8.685643550285E-05  -8.850310183625E-02
     631  -8.895618947630E-05  -9.064266396159E-02
     632  -9.119730271664E-05  -9.292626531119E-02
     633  -9.307807141063E-05  -9.484269052817E-02
     634  -9.510210840350E-05  -9.690510019377E-02
     635  -9.754143965065E-05  -9.939067746307E-02
     636  -9.864212387628E-05  -1.005122289929E-01
     637  -9.879402722339E-05  -1.006670121971E-01
     638  -9.726734812036E-05  -9.911138957292E-02
     639  -9.604722705051E-05  -9.786813685742E-02
     640  -9.432326659943E-05  -9.611149272990E-02
     641  -9.282764568561E-05  -9.458751711107E-02
     642  -9.126649879845E-05  -9.299677324581E-02
     643  -9.051540757610E-05  -9.223144247261E-02
     644  -8.954227066176E-05  -9.123985635776E-02
     645  -8.906930914579E-05  -9.075792820850E-02
     646  -8.891188979383E-05  -9.059752442430E-02
     647  -8.915186192822E-05  -9.084204606653E-02
     648  -8.939121084395E-05  -9.108593267482E-02
     649  -8.948395154432E-05  -9.118043159826E-02
     650  -8.952132454645E-05  -9.121851313585E-02
     651  -8.939545068413E-05  -9.109025289594E-02
     652  -8.977914198198E-05  -9.148121839908E-02
     653  -9.105887080052E-05  -9.278520893581E-02
     654  -9.216779182981E-05  -9.391515342657E-02
     655  -9.297551255240E-05  -9.473818730948E-02
     656  -9.298685902443E-05  -9.474974889341E-02
     657  -9.260177547888E-05  -9.435736474767E-02
     658  -9.193842725022E-05  -9.368144044230E-02
     659  -9.137319673150E-05  -9.310549400990E-02
     660  -9.012394471266E-05  -9.183255806678E-02
     661  -8.943289296003E-05  -9.112840502063E-02
     662  -8.836877821850E-05  -9.004411627691E-02
     663  -8.731735765400E-05  -8.897276237258E-02
     664  -8.547316411558E-05  -8.709360572066E-02
     665  -8.241499338945E-05  -8.397745671408E-02
     666  -8.011399594655E-05  -8.163283584823E-02
     667  -7.774577784715E-05  -7.921971992414E-02
     668  -7.630535630910E-05  -7.775199017756E-02
     669  -7.506725169698E-05  -7.649041297910E-02
     670  -7.320035760722E-05  -7.458812540781E-02
     671  -7.177744693837E-05  -7.313823850996E-02
     672  -7.070194496645E-05  -7.204234665123E-02
     673  -7.038775535701E-05  -7.172220048314E-02
     674  -6.964498957783E-05  -7.096535299090E-02
     675  -6.827103914730E-05  -6.956535454327E-02
     676  -6.649615925695E-05  -6.775682562111E-02
     677  -6.456999550204E-05  -6.579414472168E-02
     678  -6.313903549631E-05  -6.433605588373E-02
     679  -6.111827821692E-05  -6.227698811000E-02
     680  -6.003468676970E-05  -6.117285341179E-02
     681  -5.920068341923E-05  -6.032303862223E-02
     682  -5.906385144516E-05  -6.018361252139E-02
     683  -5.887017485970E-05  -5.998626412150E-02
     684  -5.955387147639E-05  -6.068292258948E-02
     685  -5.988422435398E-05  -6.101953845678E-02
     686  -5.964249684702E-05  -6.077322816278E-02
     687  -5.994790414329E-05  -6.108442551836E-02
     688  -6.072729172057E-05  -6.187858910246E-02
     689  -6.055204197220E-05  -6.170001688456E-02
     690  -6.006667535725E-05  -6.120544845446E-02
     691  -5.864742237944E-05  -5.975928859193E-02
     692  -5.643463823290E-05  -5.750455341279E-02
     693  -5.501929346001E-05  -5.606237584883E-02
     694  -5.290025516578E-05  -5.390316380123E-02
     695  -5.060235112951E-05  -5.156169498830E-02
     696  -4.993154148760E-05  -5.087816781259E-02
     697  -4.942997080716E-05  -5.036708811249E-02
     698  -4.993104554788E-05  -5.087766247061E-02
     699  -5.039963636848E-05  -5.135513706273E-02
     700  -4.984840971821E-05  -5.079345999090E-02
     701  -4.874832629687E-05  -4.967252065573E-02
     702  -4.899929295652E-05  -4.992824526276E-02
     703  -4.863385379011E-05  -4.955587792380E-02
     704  -4.717216729427E-05  -4.806648006807E-02
     705  -4.630679376773E-05  -4.718470037146E-02
     706  -4.522574818069E-05  -4.608315979908E-02
     707  -4.523564113141E-05  -4.609324030514E-02
     708  -4.471958640037E-05  -4.556740195880E-02
     709  -4.489749903547E-05  -4.574868754773E-02
     710  -4.398241692543E-05  -4.481625686824E-02
     711  -4.202199345063E-05  -4.281866673657E-02
     712  -3.910337267290E-05  -3.984471333384E-02
     713  -3.681950384578E-05  -3.751754581636E-02
     714  -3.535859706185E-05  -3.602894245469E-02
     715  -3.418111613077E-05  -3.482913827035E-02
     716  -3.339921529616E-05  -3.403241378136E-02
     717  -3.225479842135E-05  -3.286630049767E-02
     718  -3.179510220574E-05  -3.239788913876E-02
     719  -3.151529145932E-05  -3.211277360480E-02
     720  -3.025973922265E-05  -3.083341800128E-02
     721  -2.945216638851E-05  -3.001053481057E-02
     722  -2.868069473006E-05  -2.922443721912E-02
     723  -2.795902156201E-05  -2.848908222193E-02
     724  -2.851951061047E-05  -2.906019729298E-02
     725  -2.958637530984E-05  -3.014728812958E-02
     726  -3.041079082726E-05  -3.098733331531E-02
     727  -3.107349330812E-05  -3.166259963047E-02
     728  -3.131338485477E-05  -3.190703915715E-02
     729  -3.125783754944E-05  -3.185043875912E-02
     730  -3.102108365063E-05  -3.160919636533E-02
     731  -3.139247898064E-05  -3.198763278773E-02
     732  -3.241965592624E-05  -3.303428345091E-02
     733  -3.247412312317E-05  -3.308978326331E-02
     734  -3.239049391675E-05  -3.300456857392E-02
     735  -3.230567566118E-05  -3.291814229282E-02
     736  -3.276940698824E-05  -3.339066526278E-02
     737  -3.306016960746E-05  -3.368694030043E-02
     738  -3.316574152189E-05  -3.379451369830E-02
     739  -3.253505302767E-05  -3.315186830642E-02
     740  -3.176811958047E-05  -3.237039496382E-02
     741  -3.127988141979E-05  -3.187290054783E-02
     742  -3.025750487510E-05  -3.083114129389E-02
     743  -3.028354705453E-05  -3.085767719355E-02
     744  -3.150129735031E-05  -3.209851418870E-02
     745  -3.289364893245E-05  -3.351726264589E-02
     746  -3.447631728975E-05  -3.512993599574E-02
     747  -3.575500283822E-05  -3.643286348359E-02
     748  -3.759649449351E-05  -3.830926702876E-02
     749  -3.886893596619E-05  -3.960583206261E-02
     750  -4.038582275035E-05  -4.115147672043E-02
     751  -4.149170718907E-05  -4.227832705146E-02
     752  -4.150161722661E-05  -4.228842496829E-02
     753  -4.211229087171E-05  -4.291067605986E-02
     754  -4.229150466732E-05  -4.309328747732E-02
     755  -4.219477817528E-05  -4.299472719764E-02
     756  -4.219526552095E-05  -4.299522378265E-02
     757  -4.272363573756E-05  -4.353361109750E-02
     758  -4.383309632767E-05  -4.466410537834E-02
     759  -4.333158987117E-05  -4.415309111976E-02
     760  -4.237738341340E-05  -4.318079435423E-02
     761  -4.203292062983E-05  -4.282980107852E-02
     762  -4.179238123560E-05  -4.258470142206E-02
     763  -4.195728957177E-05  -4.275273617027E-02
     764  -4.295335250719E-05  -4.376768294881E-02
     765  -4.397327466881E-05  -4.480694128829E-02
     766  -4.506767074388E-05  -4.592208545373E-02
     767  -4.688903231907E-05  -4.777797728300E-02
     768  -4.973063966975E-05  -5.067345720087E-02
     769  -5.224487607781E-05  -5.323535971937E-02
     770  -5.469442419781E-05  -5.573134755795E-02
     771  -5.655915694980E-05  -5.763143281578E-02
     772  -5.833029936728E-05  -5.943615340825E-02
     773  -5.928090771370E-05  -6.040478384770E-02
     774  -6.082106039747E-05  -6.197413549132E-02
     775  -6.239674188844E-05  -6.357968951445E-02
     776  -6.419268297719E-05  -6.540967892340E-02
     777  -6.623294281598E-05  -6.748861899548E-02
     778  -6.823383342875E-05  -6.952744346070E-02
     779  -7.130956870821E-05  -7.266149001791E-02
     780  -7.276453004071E-05  -7.414403521140E-02
     781  -7.402461589509E-05  -7.542801038315E-02
     782  -7.451042356054E-05  -7.592302822540E-02
     783  -7.406105247324E-05  -7.546513774358E-02
     784  -7.435521983545E-05  -7.576488207299E-02
     785  -7.451525230749E-05  -7.592794851807E-02
     786  -7.494753303819E-05  -7.636842463604E-02
     787  -7.642325982231E-05  -7.787212896263E-02
     788  -7.781277680619E-05  -7.928798908187E-02
     789  -7.937398097811E-05  -8.087879131793E-02
     790  -7.986187410865E-05  -8.137593416252E-02
     791  -8.122598706148E-05  -8.276590862880E-02
     792  -8.257400601836E-05  -8.413948398136E-02
     793  -8.355469805997E-05  -8.513876845725E-02
     794  -8.462742349013E-05  -8.623183113520E-02
     795  -8.567317176186E-05  -8.729740520868E-02
     796  -8.779665321165E-05  -8.946114464734E-02
     797  -9.011263298438E-05  -9.182103188529E-02
     798  -9.256742949772E-05  -9.432236761878E-02
     799  -9.478354305756E-05  -9.658049533185E-02
     800  -9.681425995074E-05  -9.864971153854E-02
     801  -9.925472400201E-05  -1.011364430882E-01
     802  -1.009947680330E-04  -1.029094757159E-01
     803  -1.030797919276E-04  -1.050340285025E-01
     804  -1.040144749416E-04  -1.059864316894E-01
     805  -1.046449607662E-04  -1.066288705693E-01
     806  -1.052547387056E-04  -1.072502089739E-01
     807  -1.058167018121E-04  -1.078228260489E-01
     808  -1.056983724822E-04  -1.077022533743E-01
     809  -1.064930706542E-04  -1.085120178188E-01
     810  -1.064004165974E-04  -1.084176071815E-01
     811  -1.052875212319E-04  -1.072836130072E-01
     812  -1.040430440573E-04  -1.060155424321E-01
     813  -1.034953182749E-04  -1.054574325993E-01
     814  -1.034609816809E-04  -1.054224450356E-01
     815  -1.032959012033E-04  -1.052542348824E-01
     816  -1.031425854782E-04  -1.050980125236E-01
     817  -1.028048843128E-04  -1.047539090561E-01
     818  -1.022022169977E-04  -1.041398160824E-01
     819  -1.017250858813E-04  -1.036536392834E-01
     820  -1.001653402074E-04  -1.020643231963E-01
     821  -9.836349980348E-05  -1.002283226301E-01
     822  -9.687738986114E-05  -9.871403829632E-02
     823  -9.465496686236E-05  -9.644948152692E-02
     824  -9.288136053915E-05  -9.464225031680E-02
     825  -9.011490427938E-05  -9.182334624059E-02
     826  -8.734081942366E-05  -8.899666894182E-02
     827  -8.421272890703E-05  -8.580927457152E-02
     828  -8.129295808708E-05  -8.283414932351E-02
     829  -7.902336434566E-05  -8.052152752570E-02
     830  -7.628530579513E-05  -7.773155953624E-02
     831  -7.473456046461E-05  -7.615141442535E-02
     832  -7.395949037513E-05  -7.536165018207E-02
     833  -7.288438566700E-05  -7.426616311865E-02
     834  -7.307046463058E-05  -7.445576985726E-02
     835  -7.337182131705E-05  -7.476283980962E-02
     836  -7.342511384943E-05  -7.481714268761E-02
     837  -7.393053726665E-05  -7.533214816655E-02
     838  -7.479104046969E-05  -7.620896520570E-02
     839  -7.601033856722E-05  -7.745137934657E-02
     840  -7.720604014324E-05  -7.866974961167E-02
     841  -7.859445134210E-05  -8.008448298188E-02
     842  -7.976191883590E-05  -8.127408388935E-02
     843  -8.032007185452E-05  -8.184281864298E-02
     844  -8.201262796280E-05  -8.356746304897E-02
     845  -8.244821274482E-05  -8.401130585807E-02
     846  -8.186982050671E-05  -8.342194818003E-02
     847  -8.035708351045E-05  -8.188053198380E-02
     848  -7.834794629460E-05  -7.983330457240E-02
     849  -7.668494034657E-05  -7.813877055289E-02
     850  -7.491734346725E-05  -7.633766271660E-02
     851  -7.362031671637E-05  -7.501604630496E-02
     852  -7.289044564252E-05  -7.427233798211E-02
     853  -7.208968077088E-05  -7.345639182256E-02
     854  -7.136467026889E-05  -7.271763622064E-02
     855  -7.083854009904E-05  -7.218153142044E-02
     856  -7.007020718893E-05  -7.139863208323E-02
     857  -6.990974026362E-05  -7.123512294831E-02
     858  -7.017774213760E-05  -7.150820573149E-02
     859  -6.931500810127E-05  -7.062911556583E-02
     860  -6.920959824996E-05  -7.052170730356E-02
     861  -6.974347380196E-05  -7.106570432661E-02
     862  -7.068441464732E-05  -7.202448398383E-02
     863  -7.148034479523E-05  -7.283550376062E-02
     864  -7.181432521584E-05  -7.317581594366E-02
     865  -7.301239323238E-05  -7.439659751339E-02
     866  -7.399344918444E-05  -7.539625279892E-02
     867  -7.602921048795E-05  -7.747060905031E-02
     868  -7.762818287803E-05  -7.909989553269E-02
     869  -7.911032925124E-05  -8.061014115404E-02
     870  -8.114116041401E-05  -8.267947379670E-02
     871  -8.188066377389E-05  -8.343299701912E-02
     872  -8.299493977211E-05  -8.456839800090E-02
     873  -8.208037149728E-05  -8.363649089816E-02
     874  -8.200405488821E-05  -8.355872744189E-02
     875  -8.185304387244E-05  -8.340485348621E-02
     876  -8.007294002454E-05  -8.159100156819E-02
     877  -7.888415075276E-05  -8.037967465415E-02
     878  -7.752586402554E-05  -7.899563686988E-02
     879  -7.603205004728E-05  -7.747350244338E-02
     880  -7.602929642555E-05  -7.747069661715E-02
     881  -7.550652229092E-05  -7.693801147751E-02
     882  -7.481094156366E-05  -7.622924359425E-02
     883  -7.457225613709E-05  -7.598603305386E-02
     884  -7.400891627061E-05  -7.541201311759E-02
     885  -7.394105013244E-05  -7.534286034034E-02
     886  -7.405296596470E-05  -7.545689792710E-02
     887  -7.465237496942E-05  -7.606767081778E-02
     888  -7.647587363883E-05  -7.792574025734E-02
     889  -7.792949688010E-05  -7.940692199141E-02
     890  -7.870767762755E-05  -8.019985586603E-02
     891  -7.913719740852E-05  -8.063751869085E-02
     892  -8.135332628113E-05  -8.289566200700E-02
     893  -8.407951359532E-05  -8.567353369947E-02
     894  -8.674871208383E-05  -8.839333614452E-02
     895  -8.949731381083E-05  -9.119404719309E-02
     896  -9.207709609329E-05  -9.382273823640E-02
     897  -9.400071435427E-05  -9.578282538320E-02
     898  -9.572063656337E-05  -9.753535470979E-02
     899  -9.691964346792E-05  -9.875709296743E-02
     900  -9.652518996963E-05  -9.835516122884E-02
     901  -9.596238508410E-05  -9.778168641596E-02
     902  -9.417031712441E-05  -9.595564356472E-02
     903  -9.164418722766E-05  -9.338162207501E-02
     904  -8.867877449981E-05  -9.035998961773E-02
     905  -8.603815694673E-05  -8.766930995930E-02
     906  -8.364317539703E-05  -8.522892319047E-02
     907  -8.187782537521E-05  -8.343010480870E-02
     908  -7.939474417934E-05  -8.089994815797E-02
     909  -7.696648574729E-05  -7.842565362756E-02
     910  -7.544086938762E-05  -7.687111389470E-02
     911  -7.324624170889E-05  -7.463487940248E-02
     912  -7.160495829126E-05  -7.296247973961E-02
     913  -6.979612131858E-05  -7.111934996033E-02
     914  -6.913387800032E-05  -7.044455151279E-02
     915  -6.798053768352E-05  -6.926934561216E-02
     916  -6.724124599288E-05  -6.851603807191E-02
     917  -6.723378523220E-05  -6.850843586653E-02
     918  -6.755243127098E-05  -6.883312295110E-02
     919  -6.756261287793E-05  -6.884349758588E-02
     920  -6.818645273848E-05  -6.947916450437E-02
     921  -6.768558783428E-05  -6.896880396096E-02
     922  -6.788139450920E-05  -6.916832283357E-02
     923  -6.794961697815E-05  -6.923783869710E-02
     924  -6.806825577837E-05  -6.935872670910E-02
     925  -6.771331875867E-05  -6.899706062163E-02
     926  -6.801422862855E-05  -6.930367528644E-02
     927  -6.904221847218E-05  -7.035115425895E-02
     928  -6.910063544497E-05  -7.041067872898E-02
     929  -6.769411959221E-05  -6.897749746808E-02
     930  -6.582584179228E-05  -6.707379995358E-02
     931  -6.579187037638E-05  -6.703918449114E-02
     932  -6.483647351852E-05  -6.606567475734E-02
     933  -6.553804183959E-05  -6.678054375012E-02
     934  -6.627255189920E-05  -6.752897900687E-02
     935  -6.754410156848E-05  -6.882463533007E-02
     936  -6.765305581144E-05  -6.893565518029E-02
     937  -6.740830701570E-05  -6.868626631845E-02
     938  -6.770107375654E-05  -6.898458347283E-02
     939  -6.717003441128E-05  -6.844347642669E-02
     940  -6.637863358648E-05  -6.763707184210E-02
     941  -6.509533917075E-05  -6.632944810987E-02
     942  -6.339852800854E-05  -6.460046798057E-02
     943  -6.236484230363E-05  -6.354718516188E-02
     944  -6.267301829155E-05  -6.386120369929E-02
     945  -6.344162665080E-05  -6.464438370774E-02
     946  -6.473246904318E-05  -6.595969851483E-02
     947  -6.671476921466E-05  -6.797958009218E-02
     948  -6.820241815111E-05  -6.949543259703E-02
     949  -6.902840665304E-05  -7.033708058867E-02
     950  -7.026227000367E-05  -7.159433611775E-02
     951  -7.034920105876E-05  -7.168291525385E-02
     952  -6.973690773793E-05  -7.105901377996E-02
     953  -6.896172808147E-05  -7.026913789247E-02
     954  -6.900610584836E-05  -7.031435699454E-02
     955  -6.797558736990E-05  -6.926430144810E-02
     956  -6.527828170349E-05  -6.651585895566E-02
     957  -6.330311854223E-05  -6.450324969543E-02
     958  -6.085315485127E-05  -6.200683840730E-02
     959  -5.848723347122E-05  -5.959606274487E-02
     960  -5.504659920692E-05  -5.609019927129E-02
     961  -5.124422712743E-05  -5.221573998199E-02
     962  -4.831743221874E-05  -4.923345747916E-02
     963  -4.477378244886E-05  -4.562262548220E-02
     964  -4.186569730378E-05  -4.265940745175E-02
     965  -3.855180449466E-05  -3.928268825919E-02
     966  -3.608718834220E-05  -3.677134672109E-02
     967  -3.314021939112E-05  -3.376850770663E-02
     968  -3.077479725285E-05  -3.135824075085E-02
     969  -2.801399317824E-05  -2.854509601666E-02
     970  -2.612674626555E-05  -2.662206976377E-02
     971  -2.470745760903E-05  -2.517587354613E-02
     972  -2.418647134324E-05  -2.464501017060E-02
     973  -2.452753706000E-05  -2.499254197626E-02
     974  -2.559606457722E-05  -2.608132715521E-02
     975  -2.633525094257E-05  -2.683452737335E-02
     976  -2.763498637281E-05  -2.815890381681E-02
     977  -2.884600442079E-05  -2.939288093095E-02
     978  -2.902552745309E-05  -2.957580744777E-02
     979  -2.993653647992E-05  -3.050408782456E-02
     980  -3.031944185720E-05  -3.089425250727E-02
     981  -3.039471716859E-05  -3.097095492444E-02
     982  -3.074968301835E-05  -3.133265038853E-02
     983  -3.179045478046E-05  -3.239315360534E-02
     984  -3.263349774394E-05  -3.325217938526E-02
     985  -3.299721883739E-05  -3.362279607920E-02
     986  -3.337079232401E-05  -3.400345195275E-02
     987  -3.422446233429E-05  -3.487330625217E-02
     988  -3.603821545601E-05  -3.672144538323E-02
     989  -3.823981459690E-05  -3.896478350597E-02
     990  -4.014976597000E-05  -4.091094466141E-02
     991  -4.138577090231E-05  -4.217038237332E-02
     992  -4.325677849969E-05  -4.407686143810E-02
     993  -4.485642708719E-05  -4.570683693758E-02
     994  -4.544938424703E-05  -4.631103566618E-02
     995  -4.491723114242E-05  -4.576879374551E-02
     996  -4.359377108245E-05  -4.442024288931E-02
     997  -4.276228302484E-05  -4.357299107875E-02
     998  -4.040702649595E-05  -4.117308245690E-02
     999  -3.842362964413E-05  -3.915208340781E-02
    1000  -3.677768956277E-05  -3.747493879793E-02
